date,store_id,city,city_tier,treatment_group,orders_placed,orders_delivered,orders_cancelled_stockout,orders_cancelled_other,avg_delivery_time_min,pct_on_time_15min,gtv_inr
2026-06-16,DS1017,Chennai,Tier 1,control,195,193,2,0,15.31,47.1,36992.0
2026-06-16,DS1018,Bhopal,Tier 2,control,113,106,6,1,17.02,35.0,22747.0
2026-06-16,DS1019,Hyderabad,Tier 1,control,267,259,4,4,18.75,35.0,63763.0
2026-06-16,DS1020,Jaipur,Tier 2,control,134,128,2,4,18.94,35.0,24911.0
2026-06-16,DS1021,Bengaluru,Tier 1,treated,144,133,8,3,14.82,53.9,26455.0
2026-06-16,DS1022,Lucknow,Tier 2,control,163,153,5,5,15.81,46.6,28181.0
2026-06-16,DS1023,Mumbai,Tier 1,treated,245,232,6,7,14.06,62.6,56451.0
2026-06-16,DS1024,Mumbai,Tier 1,treated,261,254,5,2,13.91,59.8,45296.0
2026-06-16,DS1025,Jaipur,Tier 2,control,137,129,5,3,14.03,62.3,27583.0
2026-06-16,DS1026,Delhi NCR,Tier 1,treated,204,196,8,0,16.23,37.0,38918.0
2026-06-16,DS1027,Mumbai,Tier 1,treated,166,157,9,0,15.7,35.0,36832.0
2026-06-16,DS1028,Bhopal,Tier 2,control,181,168,9,4,15.35,48.4,43750.0
2026-06-16,DS1029,Jaipur,Tier 2,control,121,118,1,2,17.33,35.0,25750.0
2026-06-16,DS1030,Pune,Tier 1,control,321,300,15,6,17.21,35.0,74289.0
2026-06-16,DS1031,Mumbai,Tier 1,treated,203,197,5,1,14.88,46.6,55901.0
2026-06-16,DS1032,Chennai,Tier 1,control,222,210,8,4,17.56,35.0,52198.0
2026-06-16,DS1033,Jaipur,Tier 2,control,99,96,3,0,20.05,35.0,15951.0
2026-06-16,DS1034,Mumbai,Tier 1,treated,194,182,11,1,16.64,35.0,36352.0
2026-06-16,DS1035,Pune,Tier 1,control,240,230,9,1,17.33,35.0,47415.0
2026-06-16,DS1036,Lucknow,Tier 2,control,118,107,8,3,14.77,50.7,21875.0
2026-06-16,DS1037,Lucknow,Tier 2,control,145,141,1,3,16.75,35.0,21868.0
2026-06-16,DS1038,Delhi NCR,Tier 1,treated,239,232,5,2,12.06,72.9,55821.0
2026-06-16,DS1039,Lucknow,Tier 2,control,102,96,2,4,14.63,50.0,20527.0
2026-06-16,DS1040,Hyderabad,Tier 1,control,207,195,7,5,19.36,35.0,37708.0
2026-06-16,DS1041,Lucknow,Tier 2,control,116,112,3,1,17.3,35.0,20804.0
2026-06-16,DS1042,Jaipur,Tier 2,control,125,122,3,0,17.05,35.0,26275.0
2026-06-16,DS1043,Indore,Tier 2,control,108,102,4,2,12.54,75.5,21389.0
2026-06-16,DS1044,Bengaluru,Tier 1,treated,166,160,6,0,14.53,48.2,37860.0
2026-06-16,DS1045,Delhi NCR,Tier 1,treated,213,199,9,5,12.98,63.8,50864.0
2026-06-16,DS1046,Bengaluru,Tier 1,treated,166,151,11,4,17.11,35.0,37258.0
2026-06-16,DS1047,Bengaluru,Tier 1,treated,177,166,7,4,17.97,35.0,42090.0
2026-06-16,DS1048,Mumbai,Tier 1,treated,244,233,10,1,14.61,58.9,69680.0
2026-06-16,DS1049,Jaipur,Tier 2,control,147,137,6,4,15.7,42.3,32415.0
2026-06-16,DS1050,Chennai,Tier 1,control,163,157,4,2,15.0,43.6,38040.0
2026-06-16,DS1051,Chennai,Tier 1,control,210,197,11,2,18.29,35.0,45203.0
2026-06-16,DS1052,Jaipur,Tier 2,control,133,121,10,2,16.48,35.0,22816.0
2026-06-16,DS1053,Bhopal,Tier 2,control,121,112,4,5,13.84,68.6,21361.0
2026-06-16,DS1054,Pune,Tier 1,control,278,268,10,0,18.78,35.0,71856.0
2026-06-16,DS1055,Delhi NCR,Tier 1,treated,220,215,3,2,12.6,80.1,41680.0
2026-06-16,DS1056,Delhi NCR,Tier 1,treated,274,267,6,1,16.0,35.2,47785.0
2026-06-16,DS1057,Delhi NCR,Tier 1,treated,193,180,11,2,16.9,35.0,37456.0
2026-06-16,DS1058,Chennai,Tier 1,control,265,254,8,3,17.62,35.0,59362.0
2026-06-16,DS1059,Mumbai,Tier 1,treated,234,223,10,1,14.54,61.8,55429.0
2026-06-17,DS1000,Pune,Tier 1,control,235,218,12,5,17.56,35.0,52058.0
2026-06-17,DS1001,Bengaluru,Tier 1,treated,191,179,6,6,18.42,35.0,41826.0
2026-06-17,DS1002,Mumbai,Tier 1,treated,206,197,8,1,14.9,47.5,46964.0
2026-06-17,DS1003,Lucknow,Tier 2,control,125,117,7,1,15.51,49.6,21493.0
2026-06-17,DS1004,Pune,Tier 1,control,139,134,3,2,15.02,47.6,29648.0
2026-06-17,DS1005,Pune,Tier 1,control,168,155,12,1,18.49,35.0,35291.0
2026-06-17,DS1006,Pune,Tier 1,control,274,259,11,4,15.01,47.5,69340.0
2026-06-17,DS1007,Mumbai,Tier 1,treated,226,214,9,3,14.12,57.6,47484.0
2026-06-17,DS1008,Chennai,Tier 1,control,275,266,6,3,18.4,35.0,58849.0
2026-06-17,DS1009,Hyderabad,Tier 1,control,270,260,8,2,15.81,43.1,59737.0
2026-06-17,DS1010,Lucknow,Tier 2,control,93,87,4,2,19.89,35.0,18367.0
2026-06-17,DS1011,Pune,Tier 1,control,192,183,7,2,20.3,35.0,43941.0
2026-06-17,DS1012,Bengaluru,Tier 1,treated,204,193,8,3,14.81,52.0,45034.0
2026-06-17,DS1013,Pune,Tier 1,control,221,202,14,5,16.59,35.0,54003.0
2026-06-17,DS1014,Hyderabad,Tier 1,control,200,190,6,4,20.26,35.0,43773.0
2026-06-17,DS1015,Jaipur,Tier 2,control,170,165,4,1,15.85,35.2,25867.0
2026-06-17,DS1016,Mumbai,Tier 1,treated,245,234,9,2,14.1,60.8,63822.0
2026-06-17,DS1017,Chennai,Tier 1,control,189,177,10,2,16.85,35.0,46084.0
2026-06-17,DS1018,Bhopal,Tier 2,control,126,123,2,1,17.21,35.0,28399.0
2026-06-17,DS1019,Hyderabad,Tier 1,control,285,272,9,4,19.1,35.0,71923.0
2026-06-17,DS1020,Jaipur,Tier 2,control,146,136,5,5,19.01,35.0,24684.0
2026-06-17,DS1021,Bengaluru,Tier 1,treated,143,137,4,2,12.88,77.9,30957.0
2026-06-17,DS1022,Lucknow,Tier 2,control,156,150,5,1,15.77,39.6,27289.0
2026-06-17,DS1023,Mumbai,Tier 1,treated,256,249,6,1,14.63,55.3,46829.0
2026-06-17,DS1024,Mumbai,Tier 1,treated,289,273,11,5,14.41,55.1,56678.0
2026-06-17,DS1025,Jaipur,Tier 2,control,120,113,5,2,17.46,35.0,26038.0
2026-06-17,DS1026,Delhi NCR,Tier 1,treated,237,223,5,9,15.98,38.2,63723.0
2026-06-17,DS1027,Mumbai,Tier 1,treated,172,163,7,2,16.02,38.0,36822.0
2026-06-17,DS1028,Bhopal,Tier 2,control,199,185,10,4,16.57,35.0,39331.0
2026-06-17,DS1029,Jaipur,Tier 2,control,146,141,4,1,16.93,35.0,26327.0
2026-06-17,DS1030,Pune,Tier 1,control,305,289,13,3,17.52,35.0,75757.0
2026-06-17,DS1031,Mumbai,Tier 1,treated,215,209,4,2,14.93,51.8,44719.0
2026-06-17,DS1032,Chennai,Tier 1,control,235,229,5,1,18.77,35.0,59009.0
2026-06-17,DS1033,Jaipur,Tier 2,control,96,94,2,0,20.48,35.0,22116.0
2026-06-17,DS1034,Mumbai,Tier 1,treated,196,192,3,1,16.54,35.0,57415.0
2026-06-17,DS1035,Pune,Tier 1,control,236,229,5,2,16.87,35.0,54219.0
2026-06-17,DS1036,Lucknow,Tier 2,control,93,86,6,1,12.81,81.0,18624.0
2026-06-17,DS1037,Lucknow,Tier 2,control,156,150,6,0,17.0,35.0,28913.0
2026-06-17,DS1038,Delhi NCR,Tier 1,treated,234,221,10,3,12.23,80.2,59877.0
2026-06-17,DS1039,Lucknow,Tier 2,control,108,105,3,0,15.44,44.9,19754.0
2026-06-17,DS1040,Hyderabad,Tier 1,control,202,191,8,3,16.69,35.0,51601.0
2026-06-17,DS1041,Lucknow,Tier 2,control,133,127,6,0,18.47,35.0,21995.0
2026-06-17,DS1042,Jaipur,Tier 2,control,119,114,3,2,17.52,35.0,21049.0
2026-06-17,DS1043,Indore,Tier 2,control,105,102,3,0,14.58,56.5,23223.0
2026-06-17,DS1044,Bengaluru,Tier 1,treated,196,190,6,0,14.7,55.1,51335.0
2026-06-17,DS1045,Delhi NCR,Tier 1,treated,222,207,11,4,14.27,52.7,51896.0
2026-06-17,DS1046,Bengaluru,Tier 1,treated,178,173,5,0,16.06,44.4,37744.0
2026-06-17,DS1047,Bengaluru,Tier 1,treated,190,183,4,3,18.48,35.0,56845.0
2026-06-17,DS1048,Mumbai,Tier 1,treated,238,226,10,2,15.6,46.8,50551.0
2026-06-17,DS1049,Jaipur,Tier 2,control,151,146,2,3,15.94,42.4,29338.0
2026-06-17,DS1050,Chennai,Tier 1,control,177,172,3,2,13.55,58.4,36779.0
2026-06-17,DS1051,Chennai,Tier 1,control,247,233,9,5,16.78,35.0,53399.0
2026-06-17,DS1052,Jaipur,Tier 2,control,114,111,1,2,17.49,35.0,26562.0
2026-06-17,DS1053,Bhopal,Tier 2,control,123,120,2,1,14.63,52.1,24731.0
2026-06-17,DS1054,Pune,Tier 1,control,255,242,10,3,16.95,35.0,63866.0
2026-06-17,DS1055,Delhi NCR,Tier 1,treated,203,196,4,3,13.59,64.7,53575.0
2026-06-17,DS1056,Delhi NCR,Tier 1,treated,295,285,7,3,18.2,35.0,82322.0
2026-06-17,DS1057,Delhi NCR,Tier 1,treated,195,185,8,2,16.0,35.0,51879.0
2026-06-17,DS1058,Chennai,Tier 1,control,233,225,6,2,19.51,35.0,45230.0
2026-06-17,DS1059,Mumbai,Tier 1,treated,219,208,9,2,14.93,52.6,49965.0
2026-06-18,DS1000,Pune,Tier 1,control,242,226,13,3,17.99,35.0,47424.0
2026-06-18,DS1001,Bengaluru,Tier 1,treated,234,218,13,3,20.0,35.0,57188.0
2026-06-18,DS1002,Mumbai,Tier 1,treated,189,181,5,3,14.47,57.0,39099.0
2026-06-18,DS1003,Lucknow,Tier 2,control,110,106,4,0,18.14,35.0,19584.0
2026-06-18,DS1004,Pune,Tier 1,control,169,163,5,1,14.75,49.5,41605.0
2026-06-18,DS1005,Pune,Tier 1,control,176,165,10,1,16.34,39.1,35223.0
2026-06-18,DS1006,Pune,Tier 1,control,263,250,9,4,15.34,42.2,57294.0
2026-06-18,DS1007,Mumbai,Tier 1,treated,222,206,13,3,12.7,69.9,46094.0
2026-06-18,DS1008,Chennai,Tier 1,control,231,216,12,3,18.98,35.0,53280.0
2026-06-18,DS1009,Hyderabad,Tier 1,control,252,243,7,2,14.46,61.4,57825.0
2026-06-18,DS1010,Lucknow,Tier 2,control,78,77,0,1,17.15,35.0,15746.0
2026-06-18,DS1011,Pune,Tier 1,control,187,176,4,7,19.64,35.0,40660.0
2026-06-18,DS1012,Bengaluru,Tier 1,treated,227,216,9,2,15.14,37.2,54125.0
2026-06-18,DS1013,Pune,Tier 1,control,241,226,7,8,19.26,35.0,55242.0
2026-06-18,DS1014,Hyderabad,Tier 1,control,217,205,8,4,17.69,35.0,53903.0
2026-06-18,DS1015,Jaipur,Tier 2,control,145,136,6,3,16.49,41.2,32971.0
2026-06-18,DS1016,Mumbai,Tier 1,treated,215,206,7,2,12.79,75.1,48264.0
2026-06-18,DS1017,Chennai,Tier 1,control,190,183,5,2,14.2,53.6,44938.0
2026-06-18,DS1018,Bhopal,Tier 2,control,95,91,3,1,16.97,35.0,20375.0
2026-06-18,DS1019,Hyderabad,Tier 1,control,258,250,6,2,19.91,35.0,51023.0
2026-06-18,DS1020,Jaipur,Tier 2,control,154,151,3,0,19.17,35.0,27779.0
2026-06-18,DS1021,Bengaluru,Tier 1,treated,137,133,4,0,13.49,70.0,27817.0
2026-06-18,DS1022,Lucknow,Tier 2,control,152,147,3,2,16.1,35.0,36021.0
2026-06-18,DS1023,Mumbai,Tier 1,treated,226,208,12,6,14.7,59.8,52033.0
2026-06-18,DS1024,Mumbai,Tier 1,treated,290,276,9,5,16.14,41.5,76343.0
2026-06-18,DS1025,Jaipur,Tier 2,control,125,118,7,0,17.19,35.0,23982.0
2026-06-18,DS1026,Delhi NCR,Tier 1,treated,210,204,2,4,16.43,38.9,46617.0
2026-06-18,DS1027,Mumbai,Tier 1,treated,197,184,12,1,17.08,35.0,41573.0
2026-06-18,DS1028,Bhopal,Tier 2,control,183,173,8,2,16.51,35.0,33430.0
2026-06-18,DS1029,Jaipur,Tier 2,control,133,127,2,4,17.31,35.0,26746.0
2026-06-18,DS1030,Pune,Tier 1,control,291,286,3,2,15.83,35.5,75133.0
2026-06-18,DS1031,Mumbai,Tier 1,treated,193,171,14,8,14.91,52.1,39391.0
2026-06-18,DS1032,Chennai,Tier 1,control,225,215,10,0,17.36,35.0,53470.0
2026-06-18,DS1033,Jaipur,Tier 2,control,76,72,3,1,18.42,35.0,16433.0
2026-06-18,DS1034,Mumbai,Tier 1,treated,213,204,6,3,16.0,40.3,40490.0
2026-06-18,DS1035,Pune,Tier 1,control,273,265,6,2,17.93,35.0,58676.0
2026-06-18,DS1036,Lucknow,Tier 2,control,109,102,6,1,15.04,46.4,23124.0
2026-06-18,DS1037,Lucknow,Tier 2,control,140,130,8,2,18.57,35.0,25254.0
2026-06-18,DS1038,Delhi NCR,Tier 1,treated,240,227,9,4,11.32,83.8,52640.0
2026-06-18,DS1039,Lucknow,Tier 2,control,95,90,3,2,15.12,43.6,14970.0
2026-06-18,DS1040,Hyderabad,Tier 1,control,178,174,4,0,18.92,35.0,41174.0
2026-06-18,DS1041,Lucknow,Tier 2,control,97,92,3,2,18.91,35.0,22360.0
2026-06-18,DS1042,Jaipur,Tier 2,control,142,132,7,3,15.39,46.1,35292.0
2026-06-18,DS1043,Indore,Tier 2,control,118,113,3,2,14.14,62.1,25446.0
2026-06-18,DS1044,Bengaluru,Tier 1,treated,193,183,10,0,13.85,66.5,41448.0
2026-06-18,DS1045,Delhi NCR,Tier 1,treated,216,208,6,2,12.33,80.6,43737.0
2026-06-18,DS1046,Bengaluru,Tier 1,treated,193,187,4,2,14.6,54.2,49138.0
2026-06-18,DS1047,Bengaluru,Tier 1,treated,146,140,3,3,18.22,35.0,33705.0
2026-06-18,DS1048,Mumbai,Tier 1,treated,220,203,14,3,16.38,42.5,47449.0
2026-06-18,DS1049,Jaipur,Tier 2,control,150,141,7,2,16.1,38.9,27721.0
2026-06-18,DS1050,Chennai,Tier 1,control,171,160,7,4,15.84,36.4,34194.0
2026-06-18,DS1051,Chennai,Tier 1,control,226,214,9,3,17.04,35.0,64145.0
2026-06-18,DS1052,Jaipur,Tier 2,control,118,112,4,2,15.97,41.3,21712.0
2026-06-18,DS1053,Bhopal,Tier 2,control,117,113,3,1,15.09,54.1,24299.0
2026-06-18,DS1054,Pune,Tier 1,control,267,259,5,3,17.42,35.0,61995.0
2026-06-18,DS1055,Delhi NCR,Tier 1,treated,185,179,4,2,14.48,57.6,36645.0
2026-06-18,DS1056,Delhi NCR,Tier 1,treated,285,274,10,1,16.83,36.5,57304.0
2026-06-18,DS1057,Delhi NCR,Tier 1,treated,218,208,9,1,16.39,35.0,48686.0
2026-06-18,DS1058,Chennai,Tier 1,control,223,217,4,2,17.74,35.0,49165.0
2026-06-18,DS1059,Mumbai,Tier 1,treated,217,206,7,4,13.64,68.1,51725.0
2026-06-19,DS1000,Pune,Tier 1,control,317,301,7,9,18.57,35.0,88297.0
2026-06-19,DS1001,Bengaluru,Tier 1,treated,260,248,7,5,18.64,35.0,49352.0
2026-06-19,DS1002,Mumbai,Tier 1,treated,263,251,8,4,15.98,36.7,53818.0
2026-06-19,DS1003,Lucknow,Tier 2,control,160,153,6,1,15.03,46.6,30461.0
2026-06-19,DS1004,Pune,Tier 1,control,201,192,8,1,13.79,55.5,46122.0
2026-06-19,DS1005,Pune,Tier 1,control,224,218,4,2,18.12,35.0,54963.0
2026-06-19,DS1006,Pune,Tier 1,control,296,283,10,3,13.66,59.9,67319.0
2026-06-19,DS1007,Mumbai,Tier 1,treated,290,278,8,4,13.76,60.8,76255.0
2026-06-19,DS1008,Chennai,Tier 1,control,268,255,9,4,19.51,35.0,66412.0
2026-06-19,DS1009,Hyderabad,Tier 1,control,300,283,15,2,14.54,52.4,57661.0
2026-06-19,DS1010,Lucknow,Tier 2,control,110,107,2,1,17.79,35.0,25353.0
2026-06-19,DS1011,Pune,Tier 1,control,217,213,4,0,18.86,35.0,66152.0
2026-06-19,DS1012,Bengaluru,Tier 1,treated,270,254,12,4,17.2,35.0,57420.0
2026-06-19,DS1013,Pune,Tier 1,control,295,281,12,2,17.98,35.0,67634.0
2026-06-19,DS1014,Hyderabad,Tier 1,control,234,224,9,1,21.45,35.0,42586.0
2026-06-19,DS1015,Jaipur,Tier 2,control,188,180,6,2,16.94,35.0,34642.0
2026-06-19,DS1016,Mumbai,Tier 1,treated,291,280,7,4,14.72,45.9,85397.0
2026-06-19,DS1017,Chennai,Tier 1,control,222,212,9,1,15.9,42.2,54079.0
2026-06-19,DS1018,Bhopal,Tier 2,control,142,135,4,3,15.8,43.4,28684.0
2026-06-19,DS1019,Hyderabad,Tier 1,control,295,281,13,1,19.78,35.0,62141.0
2026-06-19,DS1020,Jaipur,Tier 2,control,165,155,8,2,19.37,35.0,29885.0
2026-06-19,DS1021,Bengaluru,Tier 1,treated,183,167,10,6,14.18,65.1,37844.0
2026-06-19,DS1022,Lucknow,Tier 2,control,190,181,8,1,15.15,48.9,36932.0
2026-06-19,DS1023,Mumbai,Tier 1,treated,288,282,6,0,13.13,75.3,58129.0
2026-06-19,DS1024,Mumbai,Tier 1,treated,321,314,5,2,15.56,37.7,65377.0
2026-06-19,DS1025,Jaipur,Tier 2,control,139,133,5,1,16.75,35.0,31554.0
2026-06-19,DS1026,Delhi NCR,Tier 1,treated,245,235,6,4,15.65,45.6,60452.0
2026-06-19,DS1027,Mumbai,Tier 1,treated,223,217,4,2,17.88,35.0,45291.0
2026-06-19,DS1028,Bhopal,Tier 2,control,237,225,9,3,16.8,35.0,40233.0
2026-06-19,DS1029,Jaipur,Tier 2,control,143,133,7,3,17.01,35.0,26590.0
2026-06-19,DS1030,Pune,Tier 1,control,346,337,4,5,16.51,35.0,72494.0
2026-06-19,DS1031,Mumbai,Tier 1,treated,262,249,13,0,15.48,47.5,71845.0
2026-06-19,DS1032,Chennai,Tier 1,control,306,292,9,5,18.88,35.0,73973.0
2026-06-19,DS1033,Jaipur,Tier 2,control,115,112,3,0,18.84,35.0,24301.0
2026-06-19,DS1034,Mumbai,Tier 1,treated,247,233,14,0,15.61,43.3,54705.0
2026-06-19,DS1035,Pune,Tier 1,control,312,296,11,5,16.41,36.0,57598.0
2026-06-19,DS1036,Lucknow,Tier 2,control,121,119,2,0,13.45,66.2,21898.0
2026-06-19,DS1037,Lucknow,Tier 2,control,182,171,10,1,18.3,35.0,30603.0
2026-06-19,DS1038,Delhi NCR,Tier 1,treated,291,282,7,2,12.43,77.7,59845.0
2026-06-19,DS1039,Lucknow,Tier 2,control,125,117,6,2,13.61,63.8,28460.0
2026-06-19,DS1040,Hyderabad,Tier 1,control,234,218,13,3,20.52,35.0,45497.0
2026-06-19,DS1041,Lucknow,Tier 2,control,163,159,3,1,19.0,35.0,40468.0
2026-06-19,DS1042,Jaipur,Tier 2,control,174,170,2,2,16.75,35.0,42076.0
2026-06-19,DS1043,Indore,Tier 2,control,132,123,6,3,14.26,57.1,28546.0
2026-06-19,DS1044,Bengaluru,Tier 1,treated,217,210,7,0,15.0,53.3,56599.0
2026-06-19,DS1045,Delhi NCR,Tier 1,treated,257,241,13,3,15.01,48.1,64240.0
2026-06-19,DS1046,Bengaluru,Tier 1,treated,216,209,4,3,15.99,35.0,49958.0
2026-06-19,DS1047,Bengaluru,Tier 1,treated,189,183,4,2,19.44,35.0,41140.0
2026-06-19,DS1048,Mumbai,Tier 1,treated,254,240,11,3,15.75,47.6,49825.0
2026-06-19,DS1049,Jaipur,Tier 2,control,180,170,7,3,15.53,38.8,43891.0
2026-06-19,DS1050,Chennai,Tier 1,control,180,174,5,1,13.88,59.9,38392.0
2026-06-19,DS1051,Chennai,Tier 1,control,289,283,4,2,16.29,35.0,63346.0
2026-06-19,DS1052,Jaipur,Tier 2,control,132,129,3,0,16.78,35.0,23500.0
2026-06-19,DS1053,Bhopal,Tier 2,control,149,143,3,3,14.75,48.9,28913.0
2026-06-19,DS1054,Pune,Tier 1,control,321,309,8,4,16.61,39.1,82855.0
2026-06-19,DS1055,Delhi NCR,Tier 1,treated,248,235,7,6,13.16,71.2,70538.0
2026-06-19,DS1056,Delhi NCR,Tier 1,treated,362,349,11,2,16.9,35.0,70858.0
2026-06-19,DS1057,Delhi NCR,Tier 1,treated,228,218,9,1,15.94,41.6,39370.0
2026-06-19,DS1058,Chennai,Tier 1,control,291,279,10,2,17.56,35.0,65289.0
2026-06-19,DS1059,Mumbai,Tier 1,treated,256,249,6,1,14.18,64.9,66399.0
2026-06-20,DS1000,Pune,Tier 1,control,268,251,12,5,17.82,35.0,76194.0
2026-06-20,DS1001,Bengaluru,Tier 1,treated,237,229,6,2,17.97,35.0,51184.0
2026-06-20,DS1002,Mumbai,Tier 1,treated,272,260,11,1,14.93,51.2,70048.0
2026-06-20,DS1003,Lucknow,Tier 2,control,155,145,7,3,16.73,35.2,29221.0
2026-06-20,DS1004,Pune,Tier 1,control,188,178,8,2,14.99,42.7,42493.0
2026-06-20,DS1005,Pune,Tier 1,control,184,177,6,1,17.34,35.0,36442.0
2026-06-20,DS1006,Pune,Tier 1,control,312,299,12,1,13.35,70.0,80874.0
2026-06-20,DS1007,Mumbai,Tier 1,treated,289,273,11,5,13.17,73.6,60156.0
2026-06-20,DS1008,Chennai,Tier 1,control,269,256,7,6,19.24,35.0,52560.0
2026-06-20,DS1009,Hyderabad,Tier 1,control,308,296,9,3,13.95,64.8,71062.0
2026-06-20,DS1010,Lucknow,Tier 2,control,107,105,1,1,17.07,35.0,24088.0
2026-06-20,DS1011,Pune,Tier 1,control,241,228,9,4,19.37,35.0,56441.0
2026-06-20,DS1012,Bengaluru,Tier 1,treated,280,272,5,3,15.19,40.5,65738.0
2026-06-20,DS1013,Pune,Tier 1,control,310,299,4,7,17.8,35.0,94696.0
2026-06-20,DS1014,Hyderabad,Tier 1,control,214,204,8,2,19.72,35.0,51034.0
2026-06-20,DS1015,Jaipur,Tier 2,control,196,188,6,2,16.52,35.0,41346.0
2026-06-20,DS1016,Mumbai,Tier 1,treated,286,270,11,5,14.09,66.6,58208.0
2026-06-20,DS1017,Chennai,Tier 1,control,214,205,8,1,16.58,44.2,46680.0
2026-06-20,DS1018,Bhopal,Tier 2,control,123,119,3,1,15.83,36.7,20612.0
2026-06-20,DS1019,Hyderabad,Tier 1,control,303,286,13,4,18.88,35.0,62537.0
2026-06-20,DS1020,Jaipur,Tier 2,control,176,168,6,2,20.19,35.0,35123.0
2026-06-20,DS1021,Bengaluru,Tier 1,treated,195,192,3,0,13.29,68.2,44150.0
2026-06-20,DS1022,Lucknow,Tier 2,control,208,203,2,3,16.81,35.0,37226.0
2026-06-20,DS1023,Mumbai,Tier 1,treated,291,276,10,5,15.36,42.9,68272.0
2026-06-20,DS1024,Mumbai,Tier 1,treated,336,318,13,5,15.6,39.9,74123.0
2026-06-20,DS1025,Jaipur,Tier 2,control,140,132,8,0,16.97,35.0,28348.0
2026-06-20,DS1026,Delhi NCR,Tier 1,treated,258,251,4,3,17.02,35.0,58508.0
2026-06-20,DS1027,Mumbai,Tier 1,treated,190,179,9,2,16.77,35.0,46935.0
2026-06-20,DS1028,Bhopal,Tier 2,control,210,197,8,5,15.8,40.2,45256.0
2026-06-20,DS1029,Jaipur,Tier 2,control,135,131,3,1,16.09,38.7,24019.0
2026-06-20,DS1030,Pune,Tier 1,control,312,296,12,4,15.55,43.5,78016.0
2026-06-20,DS1031,Mumbai,Tier 1,treated,232,223,6,3,16.73,35.0,44608.0
2026-06-20,DS1032,Chennai,Tier 1,control,260,252,6,2,18.31,35.0,59699.0
2026-06-20,DS1033,Jaipur,Tier 2,control,101,98,2,1,20.1,35.0,18844.0
2026-06-20,DS1034,Mumbai,Tier 1,treated,272,255,15,2,14.19,63.0,62106.0
2026-06-20,DS1035,Pune,Tier 1,control,313,301,8,4,17.94,35.0,83797.0
2026-06-20,DS1036,Lucknow,Tier 2,control,136,127,6,3,14.35,60.8,30643.0
2026-06-20,DS1037,Lucknow,Tier 2,control,189,179,8,2,17.17,35.0,27079.0
2026-06-20,DS1038,Delhi NCR,Tier 1,treated,250,239,8,3,11.22,83.9,46209.0
2026-06-20,DS1039,Lucknow,Tier 2,control,134,127,4,3,14.12,51.4,25521.0
2026-06-20,DS1040,Hyderabad,Tier 1,control,232,217,8,7,18.49,35.0,56743.0
2026-06-20,DS1041,Lucknow,Tier 2,control,133,131,1,1,17.73,35.0,19677.0
2026-06-20,DS1042,Jaipur,Tier 2,control,156,148,6,2,15.94,36.9,21142.0
2026-06-20,DS1043,Indore,Tier 2,control,141,136,4,1,12.85,73.6,31964.0
2026-06-20,DS1044,Bengaluru,Tier 1,treated,255,242,7,6,14.08,67.8,62856.0
2026-06-20,DS1045,Delhi NCR,Tier 1,treated,269,253,13,3,14.25,66.6,74502.0
2026-06-20,DS1046,Bengaluru,Tier 1,treated,216,202,9,5,15.06,48.1,42521.0
2026-06-20,DS1047,Bengaluru,Tier 1,treated,211,206,4,1,18.63,35.0,49799.0
2026-06-20,DS1048,Mumbai,Tier 1,treated,272,258,13,1,15.28,41.2,58869.0
2026-06-20,DS1049,Jaipur,Tier 2,control,175,169,4,2,15.3,45.6,29571.0
2026-06-20,DS1050,Chennai,Tier 1,control,188,180,7,1,15.08,55.4,47144.0
2026-06-20,DS1051,Chennai,Tier 1,control,273,258,10,5,19.2,35.0,74367.0
2026-06-20,DS1052,Jaipur,Tier 2,control,157,150,5,2,18.93,35.0,33965.0
2026-06-20,DS1053,Bhopal,Tier 2,control,132,126,6,0,16.18,35.0,26083.0
2026-06-20,DS1054,Pune,Tier 1,control,294,282,7,5,16.12,35.0,80253.0
2026-06-20,DS1055,Delhi NCR,Tier 1,treated,246,229,15,2,14.91,51.2,51493.0
2026-06-20,DS1056,Delhi NCR,Tier 1,treated,327,309,14,4,16.17,35.0,84581.0
2026-06-20,DS1057,Delhi NCR,Tier 1,treated,211,198,7,6,16.29,41.6,47985.0
2026-06-20,DS1058,Chennai,Tier 1,control,290,272,17,1,18.98,35.0,55668.0
2026-06-20,DS1059,Mumbai,Tier 1,treated,254,241,9,4,14.97,51.2,65173.0
2026-06-21,DS1000,Pune,Tier 1,control,219,210,6,3,16.57,35.0,51150.0
2026-06-21,DS1001,Bengaluru,Tier 1,treated,209,200,7,2,19.44,35.0,41223.0
2026-06-21,DS1002,Mumbai,Tier 1,treated,220,211,7,2,12.86,73.7,47004.0
2026-06-21,DS1003,Lucknow,Tier 2,control,110,105,4,1,15.75,43.9,21665.0
2026-06-21,DS1004,Pune,Tier 1,control,179,166,13,0,13.98,57.3,32839.0
2026-06-21,DS1005,Pune,Tier 1,control,171,165,4,2,16.26,35.0,38981.0
2026-06-21,DS1006,Pune,Tier 1,control,245,233,8,4,15.94,35.0,48824.0
2026-06-21,DS1007,Mumbai,Tier 1,treated,220,204,9,7,13.05,73.6,44638.0
2026-06-21,DS1008,Chennai,Tier 1,control,224,212,9,3,18.68,35.0,47183.0
2026-06-21,DS1009,Hyderabad,Tier 1,control,276,266,4,6,14.79,50.3,52744.0
2026-06-21,DS1010,Lucknow,Tier 2,control,84,80,4,0,17.77,35.0,13070.0
